letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight,all_candidates_x,all_candidates_y,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path
ANC_perspire_Approach2,4,1,0,2,4,70.5,141,2.19047619047619,4.52356195605701,3.02945204403091,349,0.6,0.7,1.0,0.4,Approach2,LSP
ARV_perspire_Approach2,10,3,0,4,10,69.5,139,2.22222222222222,4.32192809488736,3.08418371977919,354,0.7,0.7,1.0,0.4,Approach2,LSP
ARV_perspire_Approach2,4,1,0,4,10,69.5,139,2.22222222222222,4.32192809488736,3.08418371977919,354,0.7,0.7,1.0,0.4,Approach2,LSP
ARV_perspire_Approach2,7,2,0,4,10,69.5,139,2.22222222222222,4.32192809488736,3.08418371977919,354,0.7,0.7,1.0,0.4,Approach2,LSP
AW_perspire_Approach2,4,2,0,2,4,54.0,108,2.19047619047619,4.52356195605701,3.03379402099221,301,0.6,0.7,1.0,0.3,Approach2,LSP
AW_perspire_Approach2,2,1,0,2,4,54.0,108,2.19047619047619,4.52356195605701,3.03379402099221,301,0.6,0.7,1.0,0.3,Approach2,LSP
AX_perspire_Approach2,12,2,0,3,12,46.0,92,2.0,3.90689059560852,2.78989809546429,252,0.5,0.6,0.9,0.3,Approach2,LSP
AX_perspire_Approach2,9,1,0,3,12,46.0,92,2.0,3.90689059560852,2.78989809546429,252,0.5,0.6,0.9,0.3,Approach2,LSP
AXF_perspire_Approach2,12,2,0,3,12,46.0,92,2.0,3.90689059560852,2.73957226198672,252,0.5,0.6,0.9,0.3,Approach2,LSP
AXF_perspire_Approach2,9,1,0,3,12,46.0,92,2.0,3.90689059560852,2.73957226198672,252,0.5,0.6,0.9,0.3,Approach2,LSP
AZ_perspire_Approach2,6,1,0,2,6,43.5,87,2.0,3.16992500144231,2.72548055699787,214,0.5,0.5,0.9,0.2,Approach2,LSP
AZH_perspire_Approach2,16,4,0,6,16,59.5,119,2.0,3.90689059560852,3.10689059560852,337,0.5,0.6,1.0,0.3,Approach2,LSP
AZH_perspire_Approach2,6,1,0,6,16,59.5,119,2.0,3.90689059560852,3.10689059560852,337,0.5,0.6,1.0,0.3,Approach2,LSP
AZH_perspire_Approach2,10,2,0,6,16,59.5,119,2.0,3.90689059560852,3.10689059560852,337,0.5,0.6,1.0,0.3,Approach2,LSP
AZH_perspire_Approach2,13,3,0,6,16,59.5,119,2.0,3.90689059560852,3.10689059560852,337,0.5,0.6,1.0,0.3,Approach2,LSP
AT_perspire_Approach2,6,1,0,2,6,43.5,87,2.0,3.58496250072116,2.68872187554087,225,0.5,0.5,0.9,0.2,Approach2,LSP
BEV_perspire_Approach2,12,2,0,5,15,72.5,145,2.25,3.16992500144231,2.41938194564637,340,0.7,0.5,0.8,0.3,Approach2,LSP
BEV_perspire_Approach2,10,1,0,5,15,72.5,145,2.25,3.16992500144231,2.41938194564637,340,0.7,0.5,0.8,0.3,Approach2,LSP
BKQ_perspire_Approach2,8,2,0,3,10,60.5,121,2.5,4.32192809488736,2.77095059445467,515,0.8,0.7,0.9,0.5,Approach2,LSP
BKQ_perspire_Approach2,5,1,0,3,10,60.5,121,2.5,4.32192809488736,2.77095059445467,515,0.8,0.7,0.9,0.5,Approach2,LSP
BTM_perspire_Approach2,4,2,0,2,4,80.0,160,1.89473684210526,4.16992500144231,2.79465347354434,180,0.5,0.6,0.9,0.2,Approach2,LSP
BTM_perspire_Approach2,2,1,0,2,4,80.0,160,1.89473684210526,4.16992500144231,2.79465347354434,180,0.5,0.6,0.9,0.2,Approach2,LSP
BVD_perspire_Approach2,12,2,0,5,14,79.5,159,2.30769230769231,3.90689059560852,2.73957226198672,411,0.7,0.6,0.9,0.4,Approach2,LSP
BVD_perspire_Approach2,8,1,0,5,14,79.5,159,2.30769230769231,3.90689059560852,2.73957226198672,411,0.7,0.6,0.9,0.4,Approach2,LSP
CGY_perspire_Approach2,4,1,0,2,4,79.0,158,2.21052631578947,4.39231742277876,2.62948170808096,294,0.7,0.7,0.9,0.3,Approach2,LSP
CRK_perspire_Approach2,10,2,0,3,10,67.0,134,2.21052631578947,4.39231742277876,3.04638111294588,327,0.7,0.7,1.0,0.3,Approach2,LSP
CRK_perspire_Approach2,8,1,0,3,10,67.0,134,2.21052631578947,4.39231742277876,3.04638111294588,327,0.7,0.7,1.0,0.3,Approach2,LSP
CUH_perspire_Approach2,10,2,0,4,10,65.5,131,2.10526315789474,4.32192809488736,2.76595732094917,337,0.6,0.7,0.9,0.3,Approach2,LSP
CUH_perspire_Approach2,5,1,0,4,10,65.5,131,2.10526315789474,4.32192809488736,2.76595732094917,337,0.6,0.7,0.9,0.3,Approach2,LSP
CWC_perspire_Approach2,6,1,0,2,6,68.0,136,2.11764705882353,4.16992500144231,2.86382639009082,238,0.6,0.6,0.9,0.3,Approach2,LSP
CXS_perspire_Approach2,6,1,0,2,6,60.5,121,2.0,3.58496250072116,2.5220552088742,263,0.5,0.5,0.8,0.3,Approach2,LSP
CVG_perspire_Approach2,11,2,0,3,11,74.5,149,2.0,3.4594316186373,2.29989639116789,212,0.5,0.5,0.8,0.2,Approach2,LSP
CVG_perspire_Approach2,8,1,0,3,11,74.5,149,2.0,3.4594316186373,2.29989639116789,212,0.5,0.5,0.8,0.2,Approach2,LSP
DAQ_perspire_Approach2,12,2,0,3,12,105.5,211,2.27586206896552,5.04439411935846,2.98260320974307,538,0.7,0.8,1.0,0.5,Approach2,LSP
DAQ_perspire_Approach2,9,1,0,3,12,105.5,211,2.27586206896552,5.04439411935846,2.98260320974307,538,0.7,0.8,1.0,0.5,Approach2,LSP
DCJ_perspire_Approach2,12,2,0,3,12,103.5,207,2.14285714285714,3.90689059560852,2.60623892865339,361,0.6,0.6,0.8,0.4,Approach2,LSP
DCJ_perspire_Approach2,9,1,0,3,12,103.5,207,2.14285714285714,3.90689059560852,2.60623892865339,361,0.6,0.6,0.8,0.4,Approach2,LSP
DGC_perspire_Approach2,12,2,0,3,12,107.5,215,2.33333333333333,4.39231742277876,2.29631683082621,474,0.7,0.7,0.8,0.5,Approach2,LSP
DGC_perspire_Approach2,9,1,0,3,12,107.5,215,2.33333333333333,4.39231742277876,2.29631683082621,474,0.7,0.7,0.8,0.5,Approach2,LSP
DGH_perspire_Approach2,12,2,0,3,12,125.5,251,2.28571428571429,4.58496250072116,2.81803033586421,513,0.7,0.7,0.9,0.5,Approach2,LSP
DGH_perspire_Approach2,9,1,0,3,12,125.5,251,2.28571428571429,4.58496250072116,2.81803033586421,513,0.7,0.7,0.9,0.5,Approach2,LSP
DJI_perspire_Approach2,12,2,0,4,12,97.0,194,2.0,3.58496250072116,2.91829583405449,280,0.5,0.5,0.9,0.3,Approach2,LSP
DJI_perspire_Approach2,6,1,0,4,12,97.0,194,2.0,3.58496250072116,2.91829583405449,280,0.5,0.5,0.9,0.3,Approach2,LSP
DMF_perspire_Approach2,16,4,0,5,16,94.5,189,2.14285714285714,3.90689059560852,3.10689059560852,355,0.6,0.6,1.0,0.4,Approach2,LSP
DMF_perspire_Approach2,9,1,0,5,16,94.5,189,2.14285714285714,3.90689059560852,3.10689059560852,355,0.6,0.6,1.0,0.4,Approach2,LSP
DMF_perspire_Approach2,14,3,0,5,16,94.5,189,2.14285714285714,3.90689059560852,3.10689059560852,355,0.6,0.6,1.0,0.4,Approach2,LSP
DMF_perspire_Approach2,12,2,0,5,16,94.5,189,2.14285714285714,3.90689059560852,3.10689059560852,355,0.6,0.6,1.0,0.4,Approach2,LSP
DMP_perspire_Approach2,18,3,0,5,18,132.5,265,2.21052631578947,4.39231742277876,2.92779897029479,507,0.7,0.7,0.9,0.5,Approach2,LSP
DMP_perspire_Approach2,9,1,0,5,18,132.5,265,2.21052631578947,4.39231742277876,2.92779897029479,507,0.7,0.7,0.9,0.5,Approach2,LSP
DMP_perspire_Approach2,15,2,0,5,18,132.5,265,2.21052631578947,4.39231742277876,2.92779897029479,507,0.7,0.7,0.9,0.5,Approach2,LSP
DP_perspire_Approach2,5,1,0,2,5,70.0,140,2.0,2.32192809488736,2.32192809488736,130,0.5,0.4,0.8,0.2,Approach2,LSP
DU_perspire_Approach2,4,2,0,2,4,76.5,153,2.0,3.0,2.15563906222957,93,0.5,0.5,0.7,0.1,Approach2,LSP
DU_perspire_Approach2,2,1,0,2,4,76.5,153,2.0,3.0,2.15563906222957,93,0.5,0.5,0.7,0.1,Approach2,LSP
DV_perspire_Approach2,8,1,0,4,10,112.5,225,2.0,3.0,1.75,64,0.5,0.5,0.6,0.1,Approach2,LSP
ETC_perspire_Approach2,4,1,0,2,4,34.0,68,1.71428571428571,2.58496250072116,2.25162916738782,58,0.4,0.4,0.7,0.1,Approach2,LSP
EVG_perspire_Approach2,4,1,0,2,4,51.5,103,2.0,3.16992500144231,2.41938194564637,247,0.5,0.5,0.8,0.3,Approach2,LSP
FSB_perspire_Approach2,9,1,0,3,12,56.0,112,2.14285714285714,3.90689059560852,2.73957226198672,314,0.6,0.6,0.9,0.3,Approach2,LSP
FUX_perspire_Approach2,6,1,0,2,6,40.0,80,2.0,3.58496250072116,2.85538854220753,176,0.5,0.5,0.9,0.2,Approach2,LSP
GC_perspire_Approach2,5,1,0,2,5,52.5,105,2.25,3.16992500144231,2.11328333429487,301,0.7,0.5,0.7,0.3,Approach2,LSP
GD_perspire_Approach2,4,2,0,2,4,88.0,176,2.18181818181818,3.58496250072116,2.45914791702724,343,0.6,0.5,0.8,0.3,Approach2,LSP
GD_perspire_Approach2,2,1,0,2,4,88.0,176,2.18181818181818,3.58496250072116,2.45914791702724,343,0.6,0.5,0.8,0.3,Approach2,LSP
GHJ_perspire_Approach2,6,2,0,3,6,68.5,137,2.25,4.16992500144231,2.82188819552618,492,0.7,0.6,0.9,0.5,Approach2,LSP
GHJ_perspire_Approach2,4,1,0,3,6,68.5,137,2.25,4.16992500144231,2.82188819552618,492,0.7,0.6,0.9,0.5,Approach2,LSP
GM_perspire_Approach2,4,1,0,2,4,57.0,114,2.18181818181818,3.58496250072116,2.85538854220753,398,0.6,0.5,0.9,0.4,Approach2,LSP
GMU_perspire_Approach2,6,1,0,2,6,78.0,156,2.25,4.16992500144231,2.86382639009082,541,0.7,0.6,0.9,0.5,Approach2,LSP
GPS_perspire_Approach2,6,1,0,2,6,65.5,131,2.30769230769231,3.90689059560852,2.38989809546429,343,0.7,0.6,0.8,0.3,Approach2,LSP
HBV_perspire_Approach2,6,2,0,4,8,109.5,219,2.36363636363636,4.70043971814109,2.93604344964389,452,0.7,0.7,0.9,0.4,Approach2,LSP
HBV_perspire_Approach2,4,1,0,4,8,109.5,219,2.36363636363636,4.70043971814109,2.93604344964389,452,0.7,0.7,0.9,0.4,Approach2,LSP
IBY_perspire_Approach2,10,2,0,3,10,63.0,126,2.25,4.16992500144231,3.0441104177484,326,0.7,0.6,1.0,0.3,Approach2,LSP
IBY_perspire_Approach2,8,1,0,3,10,63.0,126,2.25,4.16992500144231,3.0441104177484,326,0.7,0.6,1.0,0.3,Approach2,LSP
JA_perspire_Approach2,4,2,0,2,4,45.0,90,2.22222222222222,4.32192809488736,3.04643934467102,265,0.7,0.7,1.0,0.3,Approach2,LSP
JA_perspire_Approach2,2,1,0,2,4,45.0,90,2.22222222222222,4.32192809488736,3.04643934467102,265,0.7,0.7,1.0,0.3,Approach2,LSP
JB_perspire_Approach2,10,3,0,4,10,65.0,130,2.18181818181818,3.58496250072116,2.41829583405449,310,0.6,0.5,0.8,0.3,Approach2,LSP
JB_perspire_Approach2,5,1,0,4,10,65.0,130,2.18181818181818,3.58496250072116,2.41829583405449,310,0.6,0.5,0.8,0.3,Approach2,LSP
JB_perspire_Approach2,8,2,0,4,10,65.0,130,2.18181818181818,3.58496250072116,2.41829583405449,310,0.6,0.5,0.8,0.3,Approach2,LSP
JBR_perspire_Approach2,4,1,0,2,4,76.0,152,2.32,4.85798099512757,2.94474156563226,416,0.7,0.7,0.9,0.4,Approach2,LSP
JC_perspire_Approach2,4,1,0,2,4,41.5,83,2.0,3.16992500144231,2.11328333429487,200,0.5,0.5,0.7,0.2,Approach2,LSP
JCD_perspire_Approach2,4,2,0,2,4,79.0,158,2.14285714285714,3.90689059560852,2.87290559532006,309,0.6,0.6,0.9,0.3,Approach2,LSP
JCD_perspire_Approach2,2,1,0,2,4,79.0,158,2.14285714285714,3.90689059560852,2.87290559532006,309,0.6,0.6,0.9,0.3,Approach2,LSP
JHR_perspire_Approach2,14,3,0,6,14,60.5,121,2.22222222222222,4.32192809488736,3.03320621934649,412,0.7,0.7,1.0,0.4,Approach2,LSP
JHR_perspire_Approach2,10,2,0,6,14,60.5,121,2.22222222222222,4.32192809488736,3.03320621934649,412,0.7,0.7,1.0,0.4,Approach2,LSP
JHR_perspire_Approach2,5,1,0,6,14,60.5,121,2.22222222222222,4.32192809488736,3.03320621934649,412,0.7,0.7,1.0,0.4,Approach2,LSP
JJ_perspire_Approach2,10,2,0,4,10,37.0,74,1.8,3.16992500144231,2.28103611255342,176,0.4,0.5,0.7,0.2,Approach2,LSP
JJ_perspire_Approach2,6,1,0,4,10,37.0,74,1.8,3.16992500144231,2.28103611255342,176,0.4,0.5,0.7,0.2,Approach2,LSP
JNY_perspire_Approach2,4,1,0,2,4,61.0,122,2.3,4.52356195605701,3.03379402099221,356,0.7,0.7,1.0,0.4,Approach2,LSP
JO_perspire_Approach2,4,2,0,2,4,45.5,91,2.14285714285714,3.90689059560852,2.73957226198672,224,0.6,0.6,0.9,0.2,Approach2,LSP
JO_perspire_Approach2,2,1,0,2,4,45.5,91,2.14285714285714,3.90689059560852,2.73957226198672,224,0.6,0.6,0.9,0.2,Approach2,LSP
JRA_perspire_Approach2,6,2,0,2,6,65.0,130,2.32,4.85798099512757,2.97765944295582,423,0.7,0.7,1.0,0.4,Approach2,LSP
JRA_perspire_Approach2,3,1,0,2,6,65.0,130,2.32,4.85798099512757,2.97765944295582,423,0.7,0.7,1.0,0.4,Approach2,LSP
KGO_perspire_Approach2,10,2,0,3,10,74.0,148,2.36363636363636,4.70043971814109,3.02314585373968,438,0.7,0.7,1.0,0.4,Approach2,LSP
KGO_perspire_Approach2,8,1,0,3,10,74.0,148,2.36363636363636,4.70043971814109,3.02314585373968,438,0.7,0.7,1.0,0.4,Approach2,LSP
KIW_perspire_Approach2,4,1,0,2,4,47.5,95,2.0,4.32192809488736,2.82321967233551,209,0.5,0.7,0.9,0.2,Approach2,LSP
KJP_perspire_Approach2,5,1,0,2,5,60.5,121,2.23076923076923,4.85798099512757,2.92215459900972,394,0.7,0.7,0.9,0.4,Approach2,LSP
LAC_perspire_Approach2,4,2,0,2,4,64.5,129,2.35294117647059,4.32192809488736,2.60869496956284,340,0.7,0.7,0.8,0.3,Approach2,LSP
LAC_perspire_Approach2,2,1,0,2,4,64.5,129,2.35294117647059,4.32192809488736,2.60869496956284,340,0.7,0.7,0.8,0.3,Approach2,LSP
LBP_perspire_Approach2,4,1,0,2,4,72.0,144,2.21052631578947,4.39231742277876,2.77925537606794,312,0.7,0.7,0.9,0.3,Approach2,LSP
LZT_perspire_Approach2,7,1,0,2,7,46.5,93,2.0,3.16992500144231,2.94770277922009,189,0.5,0.5,0.9,0.2,Approach2,LSP
LWC_perspire_Approach2,10,2,0,4,10,61.0,122,1.84615384615385,3.58496250072116,2.45914791702724,181,0.5,0.5,0.8,0.2,Approach2,LSP
LWC_perspire_Approach2,6,1,0,4,10,61.0,122,1.84615384615385,3.58496250072116,2.45914791702724,181,0.5,0.5,0.8,0.2,Approach2,LSP
MB_perspire_Approach2,13,2,0,5,16,83.0,166,2.11764705882353,4.16992500144231,2.97493750120193,389,0.6,0.6,1.0,0.4,Approach2,LSP
MB_perspire_Approach2,9,1,0,5,16,83.0,166,2.11764705882353,4.16992500144231,2.97493750120193,389,0.6,0.6,1.0,0.4,Approach2,LSP
MMK_perspire_Approach2,4,2,0,2,4,75.5,151,2.0,4.85798099512757,2.98334209938274,319,0.5,0.7,1.0,0.3,Approach2,LSP
MMK_perspire_Approach2,2,1,0,2,4,75.5,151,2.0,4.85798099512757,2.98334209938274,319,0.5,0.7,1.0,0.3,Approach2,LSP
MNW_perspire_Approach2,8,3,0,4,8,76.0,152,2.0,4.58496250072116,3.22017552146434,357,0.5,0.7,1.0,0.4,Approach2,LSP
MNW_perspire_Approach2,4,1,0,4,8,76.0,152,2.0,4.58496250072116,3.22017552146434,357,0.5,0.7,1.0,0.4,Approach2,LSP
MNW_perspire_Approach2,6,2,0,4,8,76.0,152,2.0,4.58496250072116,3.22017552146434,357,0.5,0.7,1.0,0.4,Approach2,LSP
MP_perspire_Approach2,16,4,0,6,16,50.5,101,2.0,3.80735492205761,2.78845045730829,234,0.5,0.6,0.9,0.3,Approach2,LSP
MP_perspire_Approach2,8,1,0,6,16,50.5,101,2.0,3.80735492205761,2.78845045730829,234,0.5,0.6,0.9,0.3,Approach2,LSP
MP_perspire_Approach2,12,2,0,6,16,50.5,101,2.0,3.80735492205761,2.78845045730829,234,0.5,0.6,0.9,0.3,Approach2,LSP
MP_perspire_Approach2,14,3,0,6,16,50.5,101,2.0,3.80735492205761,2.78845045730829,234,0.5,0.6,0.9,0.3,Approach2,LSP
MY_perspire_Approach2,10,3,0,4,10,53.0,106,2.10526315789474,4.32192809488736,3.04643934467102,305,0.6,0.7,1.0,0.3,Approach2,LSP
MY_perspire_Approach2,6,1,0,4,10,53.0,106,2.10526315789474,4.32192809488736,3.04643934467102,305,0.6,0.7,1.0,0.3,Approach2,LSP
MY_perspire_Approach2,8,2,0,4,10,53.0,106,2.10526315789474,4.32192809488736,3.04643934467102,305,0.6,0.7,1.0,0.3,Approach2,LSP
NB_perspire_Approach2,4,1,0,2,4,66.0,132,2.25,3.16992500144231,2.72548055699787,358,0.7,0.5,0.9,0.4,Approach2,LSP
ND_perspire_Approach2,5,1,0,2,5,77.0,154,2.0,3.16992500144231,2.41938194564637,248,0.5,0.5,0.8,0.3,Approach2,LSP
NJY_perspire_Approach2,4,1,0,2,4,62.0,124,2.125,4.08746284125034,2.86658710582896,237,0.6,0.6,0.9,0.3,Approach2,LSP
NUO_perspire_Approach2,6,1,0,2,6,69.5,139,2.21052631578947,4.39231742277876,2.91519599379524,356,0.7,0.7,0.9,0.4,Approach2,LSP
NWF_perspire_Approach2,8,3,0,4,8,49.0,98,2.0,3.58496250072116,2.85538854220753,257,0.5,0.5,0.9,0.3,Approach2,LSP
NWF_perspire_Approach2,4,1,0,4,8,49.0,98,2.0,3.58496250072116,2.85538854220753,257,0.5,0.5,0.9,0.3,Approach2,LSP
NWF_perspire_Approach2,6,2,0,4,8,49.0,98,2.0,3.58496250072116,2.85538854220753,257,0.5,0.5,0.9,0.3,Approach2,LSP
NWW_perspire_Approach2,8,3,0,4,8,71.0,142,2.0,4.16992500144231,2.82188819552618,337,0.5,0.6,0.9,0.3,Approach2,LSP
NWW_perspire_Approach2,4,1,0,4,8,71.0,142,2.0,4.16992500144231,2.82188819552618,337,0.5,0.6,0.9,0.3,Approach2,LSP
NWW_perspire_Approach2,6,2,0,4,8,71.0,142,2.0,4.16992500144231,2.82188819552618,337,0.5,0.6,0.9,0.3,Approach2,LSP
OGB_perspire_Approach2,10,2,0,3,10,67.0,134,2.47058823529412,4.39231742277876,2.43225744855351,503,0.8,0.7,0.8,0.5,Approach2,LSP
OGB_perspire_Approach2,8,1,0,3,10,67.0,134,2.47058823529412,4.39231742277876,2.43225744855351,503,0.8,0.7,0.8,0.5,Approach2,LSP
OGW_perspire_Approach2,4,1,0,2,4,82.5,165,2.25,4.75488750216347,2.71187789258087,460,0.7,0.7,0.9,0.4,Approach2,LSP
OMJ_perspire_Approach2,10,2,0,3,10,73.0,146,2.1,4.39231742277876,3.20091027950953,362,0.6,0.7,1.0,0.4,Approach2,LSP
OMJ_perspire_Approach2,8,1,0,3,10,73.0,146,2.1,4.39231742277876,3.20091027950953,362,0.6,0.7,1.0,0.4,Approach2,LSP
OPN_perspire_Approach2,12,3,0,5,14,64.0,128,2.26666666666667,4.08746284125034,2.58101340157759,321,0.7,0.6,0.8,0.3,Approach2,LSP
OPN_perspire_Approach2,8,1,0,5,14,64.0,128,2.26666666666667,4.08746284125034,2.58101340157759,321,0.7,0.6,0.8,0.3,Approach2,LSP
OPN_perspire_Approach2,10,2,0,5,14,64.0,128,2.26666666666667,4.08746284125034,2.58101340157759,321,0.7,0.6,0.8,0.3,Approach2,LSP
PJW_perspire_Approach2,14,3,0,5,14,67.5,135,2.09090909090909,4.52356195605701,2.75273343635264,375,0.6,0.7,0.9,0.4,Approach2,LSP
PJW_perspire_Approach2,6,1,0,5,14,67.5,135,2.09090909090909,4.52356195605701,2.75273343635264,375,0.6,0.7,0.9,0.4,Approach2,LSP
PJW_perspire_Approach2,12,2,0,5,14,67.5,135,2.09090909090909,4.52356195605701,2.75273343635264,375,0.6,0.7,0.9,0.4,Approach2,LSP
PQW_perspire_Approach2,8,2,0,4,8,126.0,252,2.18181818181818,4.58496250072116,2.95498685577267,401,0.6,0.7,1.0,0.4,Approach2,LSP
PQW_perspire_Approach2,4,1,0,4,8,126.0,252,2.18181818181818,4.58496250072116,2.95498685577267,401,0.6,0.7,1.0,0.4,Approach2,LSP
PYE_perspire_Approach2,10,3,0,4,10,49.5,99,2.0,3.58496250072116,2.62581458369391,232,0.5,0.5,0.9,0.3,Approach2,LSP
PYE_perspire_Approach2,5,1,0,4,10,49.5,99,2.0,3.58496250072116,2.62581458369391,232,0.5,0.5,0.9,0.3,Approach2,LSP
PYE_perspire_Approach2,8,2,0,4,10,49.5,99,2.0,3.58496250072116,2.62581458369391,232,0.5,0.5,0.9,0.3,Approach2,LSP
RMJ_perspire_Approach2,8,1,0,3,10,66.0,132,2.0,4.16992500144231,3.12798680687767,297,0.5,0.6,1.0,0.3,Approach2,LSP
SH_perspire_Approach2,12,2,0,4,12,36.5,73,2.0,3.80735492205761,3.09306920777189,213,0.5,0.6,1.0,0.2,Approach2,LSP
SH_perspire_Approach2,8,1,0,4,12,36.5,73,2.0,3.80735492205761,3.09306920777189,213,0.5,0.6,1.0,0.2,Approach2,LSP
SNO_perspire_Approach2,6,1,0,2,6,63.0,126,2.21052631578947,4.39231742277876,2.79185835256748,332,0.7,0.7,0.9,0.3,Approach2,LSP
SOG_perspire_Approach2,6,1,0,2,6,71.0,142,2.25,4.16992500144231,2.16903542194212,352,0.7,0.6,0.7,0.4,Approach2,LSP
SOS_perspire_Approach2,4,2,0,2,4,58.0,116,2.14285714285714,3.90689059560852,2.68924642850916,233,0.6,0.6,0.9,0.3,Approach2,LSP
SOS_perspire_Approach2,2,1,0,2,4,58.0,116,2.14285714285714,3.90689059560852,2.68924642850916,233,0.6,0.6,0.9,0.3,Approach2,LSP
SVY_perspire_Approach2,4,2,0,2,4,62.0,124,2.13333333333333,4.0,2.65563906222957,150,0.6,0.6,0.9,0.2,Approach2,LSP
SVY_perspire_Approach2,2,1,0,2,4,62.0,124,2.13333333333333,4.0,2.65563906222957,150,0.6,0.6,0.9,0.2,Approach2,LSP
SYZ_perspire_Approach2,8,2,0,2,8,51.5,103,2.125,4.08746284125034,2.54248269380973,193,0.6,0.6,0.8,0.2,Approach2,LSP
SYZ_perspire_Approach2,4,1,0,2,8,51.5,103,2.125,4.08746284125034,2.54248269380973,193,0.6,0.6,0.8,0.2,Approach2,LSP
TA_perspire_Approach2,6,1,0,2,6,38.0,76,2.0,3.16992500144231,2.94770277922009,185,0.5,0.5,0.9,0.2,Approach2,LSP
TIA_perspire_Approach2,6,1,0,2,6,39.5,79,2.0,3.16992500144231,2.19715972342415,169,0.5,0.5,0.7,0.2,Approach2,LSP
TRD_perspire_Approach2,12,2,0,3,12,97.0,194,2.14285714285714,3.90689059560852,2.82257976184249,290,0.6,0.6,0.9,0.3,Approach2,LSP
TRD_perspire_Approach2,10,1,0,3,12,97.0,194,2.14285714285714,3.90689059560852,2.82257976184249,290,0.6,0.6,0.9,0.3,Approach2,LSP
TSM_perspire_Approach2,4,1,0,2,4,57.0,114,2.11764705882353,4.16992500144231,2.79465347354434,281,0.6,0.6,0.9,0.3,Approach2,LSP
TU_perspire_Approach2,6,1,0,2,6,32.0,64,1.71428571428571,2.58496250072116,1.79248125036058,77,0.4,0.4,0.6,0.1,Approach2,LSP
UA_perspire_Approach2,4,2,0,2,4,48.0,96,2.22222222222222,4.32192809488736,3.00869496956284,255,0.7,0.7,1.0,0.3,Approach2,LSP
UA_perspire_Approach2,2,1,0,2,4,48.0,96,2.22222222222222,4.32192809488736,3.00869496956284,255,0.7,0.7,1.0,0.3,Approach2,LSP
UAV_perspire_Approach2,4,2,0,2,4,65.5,131,2.23076923076923,4.85798099512757,2.99680277267802,328,0.7,0.7,1.0,0.3,Approach2,LSP
UAV_perspire_Approach2,2,1,0,2,4,65.5,131,2.23076923076923,4.85798099512757,2.99680277267802,328,0.7,0.7,1.0,0.3,Approach2,LSP
UH_perspire_Approach2,7,2,0,3,7,42.5,85,2.0,3.80735492205761,2.69951385031997,215,0.5,0.6,0.9,0.2,Approach2,LSP
UH_perspire_Approach2,5,1,0,3,7,42.5,85,2.0,3.80735492205761,2.69951385031997,215,0.5,0.6,0.9,0.2,Approach2,LSP
UJ_perspire_Approach2,8,4,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UJ_perspire_Approach2,2,1,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UJ_perspire_Approach2,4,2,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UJ_perspire_Approach2,6,3,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UNY_perspire_Approach2,8,2,0,4,8,68.0,136,2.19047619047619,4.52356195605701,3.06661521673845,401,0.6,0.7,1.0,0.4,Approach2,LSP
UNY_perspire_Approach2,4,1,0,4,8,68.0,136,2.19047619047619,4.52356195605701,3.06661521673845,401,0.6,0.7,1.0,0.4,Approach2,LSP
UP_perspire_Approach2,13,3,0,5,13,44.0,88,2.15384615384615,3.80735492205761,2.8073549220576,268,0.6,0.6,0.9,0.3,Approach2,LSP
UP_perspire_Approach2,6,1,0,5,13,44.0,88,2.15384615384615,3.80735492205761,2.8073549220576,268,0.6,0.6,0.9,0.3,Approach2,LSP
UP_perspire_Approach2,11,2,0,5,13,44.0,88,2.15384615384615,3.80735492205761,2.8073549220576,268,0.6,0.6,0.9,0.3,Approach2,LSP
UPJ_perspire_Approach2,10,2,0,4,10,59.0,118,2.14285714285714,3.90689059560852,2.87290559532006,296,0.6,0.6,0.9,0.3,Approach2,LSP
UPJ_perspire_Approach2,6,1,0,4,10,59.0,118,2.14285714285714,3.90689059560852,2.87290559532006,296,0.6,0.6,0.9,0.3,Approach2,LSP
VNM_perspire_Approach2,8,2,0,4,8,70.0,140,2.0,4.16992500144231,2.92745122496452,336,0.5,0.6,0.9,0.3,Approach2,LSP
VNM_perspire_Approach2,4,1,0,4,8,70.0,140,2.0,4.16992500144231,2.92745122496452,336,0.5,0.6,0.9,0.3,Approach2,LSP
VQ_perspire_Approach2,4,2,0,2,4,95.0,190,2.0,4.16992500144231,2.71077708441507,214,0.5,0.6,0.9,0.2,Approach2,LSP
VQ_perspire_Approach2,2,1,0,2,4,95.0,190,2.0,4.16992500144231,2.71077708441507,214,0.5,0.6,0.9,0.2,Approach2,LSP
