letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight,all_candidates_x,all_candidates_y,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path
RMJ_perspire_Boundaries,4,1,0,2,4,66.0,132,2.0,4.8073549220576,1.96275704735244,0,0.5,0.7,0.6,0.0,Boundaries,LSP
SOS_perspire_Boundaries,4,1,0,2,4,58.0,116,2.0,3.58496250072116,1.82501121082418,0,0.5,0.5,0.6,0.0,Boundaries,LSP
VNM_perspire_Boundaries,4,1,0,2,4,70.0,140,2.0,4.8073549220576,1.87479762862974,0,0.5,0.7,0.6,0.0,Boundaries,LSP
VQ_perspire_Boundaries,4,1,0,2,4,95.0,190,2.0,4.0,1.97721700146248,0,0.5,0.6,0.7,0.0,Boundaries,LSP
VUJ_perspire_Boundaries,4,1,0,2,4,61.0,122,2.0,4.8073549220576,1.78845045730829,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AEJ_perspire_Approach2,4,2,0,2,4,46.0,92,2.14285714285714,3.90689059560852,2.97355726227519,292,0.6,0.6,1.0,0.3,Approach2,LSP
AEJ_perspire_Approach2,2,1,0,2,4,46.0,92,2.14285714285714,3.90689059560852,2.97355726227519,292,0.6,0.6,1.0,0.3,Approach2,LSP
ANC_perspire_Approach2,6,1,0,2,6,70.5,141,2.19047619047619,4.52356195605701,3.02945204403091,349,0.6,0.7,1.0,0.4,Approach2,LSP
AW_perspire_Approach2,4,2,0,2,4,54.0,108,2.19047619047619,4.52356195605701,3.03379402099221,301,0.6,0.7,1.0,0.3,Approach2,LSP
AW_perspire_Approach2,2,1,0,2,4,54.0,108,2.19047619047619,4.52356195605701,3.03379402099221,301,0.6,0.7,1.0,0.3,Approach2,LSP
AX_perspire_Approach2,5,1,0,2,5,46.0,92,2.0,3.90689059560852,2.78989809546429,252,0.5,0.6,0.9,0.3,Approach2,LSP
AXF_perspire_Approach2,5,1,0,2,5,46.0,92,2.0,3.90689059560852,2.73957226198672,252,0.5,0.6,0.9,0.3,Approach2,LSP
BEV_perspire_Approach2,6,2,0,4,9,72.5,145,2.25,3.16992500144231,2.41938194564637,340,0.7,0.5,0.8,0.3,Approach2,LSP
BEV_perspire_Approach2,4,1,0,4,9,72.5,145,2.25,3.16992500144231,2.41938194564637,340,0.7,0.5,0.8,0.3,Approach2,LSP
BKQ_perspire_Approach2,5,2,0,2,5,60.5,121,2.5,4.32192809488736,2.77095059445467,515,0.8,0.7,0.9,0.5,Approach2,LSP
BKQ_perspire_Approach2,3,1,0,2,5,60.5,121,2.5,4.32192809488736,2.77095059445467,515,0.8,0.7,0.9,0.5,Approach2,LSP
BVD_perspire_Approach2,3,1,0,2,5,79.5,159,2.30769230769231,3.90689059560852,2.73957226198672,411,0.7,0.6,0.9,0.4,Approach2,LSP
CRK_perspire_Approach2,8,2,0,3,8,67.0,134,2.21052631578947,4.39231742277876,3.04638111294588,327,0.7,0.7,1.0,0.3,Approach2,LSP
CRK_perspire_Approach2,6,1,0,3,8,67.0,134,2.21052631578947,4.39231742277876,3.04638111294588,327,0.7,0.7,1.0,0.3,Approach2,LSP
CUH_perspire_Approach2,8,2,0,4,8,65.5,131,2.10526315789474,4.32192809488736,2.76595732094917,337,0.6,0.7,0.9,0.3,Approach2,LSP
CUH_perspire_Approach2,4,1,0,4,8,65.5,131,2.10526315789474,4.32192809488736,2.76595732094917,337,0.6,0.7,0.9,0.3,Approach2,LSP
CVG_perspire_Approach2,5,1,0,2,5,74.5,149,2.0,3.4594316186373,2.29989639116789,212,0.5,0.5,0.8,0.2,Approach2,LSP
DAQ_perspire_Approach2,8,2,0,3,8,105.5,211,2.27586206896552,5.04439411935846,2.98260320974307,538,0.7,0.8,1.0,0.5,Approach2,LSP
DAQ_perspire_Approach2,6,1,0,3,8,105.5,211,2.27586206896552,5.04439411935846,2.98260320974307,538,0.7,0.8,1.0,0.5,Approach2,LSP
DCJ_perspire_Approach2,8,2,0,3,8,103.5,207,2.14285714285714,3.90689059560852,2.60623892865339,361,0.6,0.6,0.8,0.4,Approach2,LSP
DCJ_perspire_Approach2,6,1,0,3,8,103.5,207,2.14285714285714,3.90689059560852,2.60623892865339,361,0.6,0.6,0.8,0.4,Approach2,LSP
DGH_perspire_Approach2,8,2,0,3,8,125.5,251,2.28571428571429,4.58496250072116,2.81803033586421,513,0.7,0.7,0.9,0.5,Approach2,LSP
DGH_perspire_Approach2,6,1,0,3,8,125.5,251,2.28571428571429,4.58496250072116,2.81803033586421,513,0.7,0.7,0.9,0.5,Approach2,LSP
DJI_perspire_Approach2,6,1,0,2,6,97.0,194,2.0,3.58496250072116,2.91829583405449,280,0.5,0.5,0.9,0.3,Approach2,LSP
DMF_perspire_Approach2,8,2,0,3,8,94.5,189,2.14285714285714,3.90689059560852,3.10689059560852,355,0.6,0.6,1.0,0.4,Approach2,LSP
DMF_perspire_Approach2,6,1,0,3,8,94.5,189,2.14285714285714,3.90689059560852,3.10689059560852,355,0.6,0.6,1.0,0.4,Approach2,LSP
DMP_perspire_Approach2,12,3,0,5,12,132.5,265,2.21052631578947,4.39231742277876,2.92779897029479,507,0.7,0.7,0.9,0.5,Approach2,LSP
DMP_perspire_Approach2,6,1,0,5,12,132.5,265,2.21052631578947,4.39231742277876,2.92779897029479,507,0.7,0.7,0.9,0.5,Approach2,LSP
DMP_perspire_Approach2,10,2,0,5,12,132.5,265,2.21052631578947,4.39231742277876,2.92779897029479,507,0.7,0.7,0.9,0.5,Approach2,LSP
DP_perspire_Approach2,2,1,0,1,2,70.0,140,2.0,2.32192809488736,2.32192809488736,130,0.5,0.4,0.8,0.2,Approach2,LSP
DU_perspire_Approach2,4,2,0,2,4,76.5,153,2.0,3.0,2.15563906222957,93,0.5,0.5,0.7,0.1,Approach2,LSP
DU_perspire_Approach2,2,1,0,2,4,76.5,153,2.0,3.0,2.15563906222957,93,0.5,0.5,0.7,0.1,Approach2,LSP
ETC_perspire_Approach2,4,1,0,2,4,34.0,68,1.71428571428571,2.58496250072116,2.25162916738782,58,0.4,0.4,0.7,0.1,Approach2,LSP
FSB_perspire_Approach2,2,1,0,1,2,56.0,112,2.14285714285714,3.90689059560852,2.73957226198672,314,0.6,0.6,0.9,0.3,Approach2,LSP
FUX_perspire_Approach2,4,1,0,2,4,40.0,80,2.0,3.58496250072116,2.85538854220753,176,0.5,0.5,0.9,0.2,Approach2,LSP
GD_perspire_Approach2,4,2,0,2,4,88.0,176,2.18181818181818,3.58496250072116,2.45914791702724,343,0.6,0.5,0.8,0.3,Approach2,LSP
GD_perspire_Approach2,2,1,0,2,4,88.0,176,2.18181818181818,3.58496250072116,2.45914791702724,343,0.6,0.5,0.8,0.3,Approach2,LSP
GHJ_perspire_Approach2,5,2,0,2,5,68.5,137,2.25,4.16992500144231,2.82188819552618,492,0.7,0.6,0.9,0.5,Approach2,LSP
GHJ_perspire_Approach2,3,1,0,2,5,68.5,137,2.25,4.16992500144231,2.82188819552618,492,0.7,0.6,0.9,0.5,Approach2,LSP
GMU_perspire_Approach2,4,1,0,2,4,78.0,156,2.25,4.16992500144231,2.86382639009082,541,0.7,0.6,0.9,0.5,Approach2,LSP
HBV_perspire_Approach2,3,1,0,2,6,109.5,219,2.36363636363636,4.70043971814109,2.93604344964389,452,0.7,0.7,0.9,0.4,Approach2,LSP
IBY_perspire_Approach2,6,1,0,2,6,63.0,126,2.25,4.16992500144231,3.0441104177484,326,0.7,0.6,1.0,0.3,Approach2,LSP
JA_perspire_Approach2,4,2,0,2,4,45.0,90,2.22222222222222,4.32192809488736,3.04643934467102,265,0.7,0.7,1.0,0.3,Approach2,LSP
JA_perspire_Approach2,2,1,0,2,4,45.0,90,2.22222222222222,4.32192809488736,3.04643934467102,265,0.7,0.7,1.0,0.3,Approach2,LSP
JB_perspire_Approach2,4,2,0,2,4,65.0,130,2.18181818181818,3.58496250072116,2.41829583405449,310,0.6,0.5,0.8,0.3,Approach2,LSP
JB_perspire_Approach2,2,1,0,2,4,65.0,130,2.18181818181818,3.58496250072116,2.41829583405449,310,0.6,0.5,0.8,0.3,Approach2,LSP
JCD_perspire_Approach2,4,2,0,2,4,79.0,158,2.14285714285714,3.90689059560852,2.87290559532006,309,0.6,0.6,0.9,0.3,Approach2,LSP
JCD_perspire_Approach2,2,1,0,2,4,79.0,158,2.14285714285714,3.90689059560852,2.87290559532006,309,0.6,0.6,0.9,0.3,Approach2,LSP
JHR_perspire_Approach2,4,2,0,2,4,60.5,121,2.22222222222222,4.32192809488736,3.03320621934649,412,0.7,0.7,1.0,0.4,Approach2,LSP
JHR_perspire_Approach2,2,1,0,2,4,60.5,121,2.22222222222222,4.32192809488736,3.03320621934649,412,0.7,0.7,1.0,0.4,Approach2,LSP
JJ_perspire_Approach2,8,2,0,4,8,37.0,74,1.8,3.16992500144231,2.28103611255342,176,0.4,0.5,0.7,0.2,Approach2,LSP
JJ_perspire_Approach2,4,1,0,4,8,37.0,74,1.8,3.16992500144231,2.28103611255342,176,0.4,0.5,0.7,0.2,Approach2,LSP
JO_perspire_Approach2,4,2,0,2,4,45.5,91,2.14285714285714,3.90689059560852,2.73957226198672,224,0.6,0.6,0.9,0.2,Approach2,LSP
JO_perspire_Approach2,2,1,0,2,4,45.5,91,2.14285714285714,3.90689059560852,2.73957226198672,224,0.6,0.6,0.9,0.2,Approach2,LSP
JRA_perspire_Approach2,4,2,0,2,4,65.0,130,2.32,4.85798099512757,2.97765944295582,423,0.7,0.7,1.0,0.4,Approach2,LSP
JRA_perspire_Approach2,2,1,0,2,4,65.0,130,2.32,4.85798099512757,2.97765944295582,423,0.7,0.7,1.0,0.4,Approach2,LSP
KGO_perspire_Approach2,4,1,0,2,4,74.0,148,2.36363636363636,4.70043971814109,3.02314585373968,438,0.7,0.7,1.0,0.4,Approach2,LSP
KIW_perspire_Approach2,4,1,0,2,4,47.5,95,2.0,4.32192809488736,2.82321967233551,209,0.5,0.7,0.9,0.2,Approach2,LSP
LAC_perspire_Approach2,4,2,0,2,4,64.5,129,2.35294117647059,4.32192809488736,2.60869496956284,340,0.7,0.7,0.8,0.3,Approach2,LSP
LAC_perspire_Approach2,2,1,0,2,4,64.5,129,2.35294117647059,4.32192809488736,2.60869496956284,340,0.7,0.7,0.8,0.3,Approach2,LSP
LZT_perspire_Approach2,4,1,0,2,4,46.5,93,2.0,3.16992500144231,2.94770277922009,189,0.5,0.5,0.9,0.2,Approach2,LSP
LWC_perspire_Approach2,6,1,0,2,6,61.0,122,1.84615384615385,3.58496250072116,2.45914791702724,181,0.5,0.5,0.8,0.2,Approach2,LSP
MB_perspire_Approach2,8,2,0,4,8,83.0,166,2.11764705882353,4.16992500144231,2.97493750120193,389,0.6,0.6,1.0,0.4,Approach2,LSP
MB_perspire_Approach2,4,1,0,4,8,83.0,166,2.11764705882353,4.16992500144231,2.97493750120193,389,0.6,0.6,1.0,0.4,Approach2,LSP
MP_perspire_Approach2,8,2,0,4,8,50.5,101,2.0,3.80735492205761,2.78845045730829,234,0.5,0.6,0.9,0.3,Approach2,LSP
MP_perspire_Approach2,4,1,0,4,8,50.5,101,2.0,3.80735492205761,2.78845045730829,234,0.5,0.6,0.9,0.3,Approach2,LSP
NB_perspire_Approach2,4,1,0,2,4,66.0,132,2.25,3.16992500144231,2.72548055699787,358,0.7,0.5,0.9,0.4,Approach2,LSP
ND_perspire_Approach2,5,1,0,2,5,77.0,154,2.0,3.16992500144231,2.41938194564637,248,0.5,0.5,0.8,0.3,Approach2,LSP
NJY_perspire_Approach2,6,1,0,2,6,62.0,124,2.125,4.08746284125034,2.86658710582896,237,0.6,0.6,0.9,0.3,Approach2,LSP
NUO_perspire_Approach2,4,1,0,2,4,69.5,139,2.21052631578947,4.39231742277876,2.91519599379524,356,0.7,0.7,0.9,0.4,Approach2,LSP
NWF_perspire_Approach2,8,3,0,4,8,49.0,98,2.0,3.58496250072116,2.85538854220753,257,0.5,0.5,0.9,0.3,Approach2,LSP
NWF_perspire_Approach2,4,1,0,4,8,49.0,98,2.0,3.58496250072116,2.85538854220753,257,0.5,0.5,0.9,0.3,Approach2,LSP
NWF_perspire_Approach2,6,2,0,4,8,49.0,98,2.0,3.58496250072116,2.85538854220753,257,0.5,0.5,0.9,0.3,Approach2,LSP
NWW_perspire_Approach2,8,3,0,4,8,71.0,142,2.0,4.16992500144231,2.82188819552618,337,0.5,0.6,0.9,0.3,Approach2,LSP
NWW_perspire_Approach2,4,1,0,4,8,71.0,142,2.0,4.16992500144231,2.82188819552618,337,0.5,0.6,0.9,0.3,Approach2,LSP
NWW_perspire_Approach2,6,2,0,4,8,71.0,142,2.0,4.16992500144231,2.82188819552618,337,0.5,0.6,0.9,0.3,Approach2,LSP
OMJ_perspire_Approach2,5,1,0,2,5,73.0,146,2.1,4.39231742277876,3.20091027950953,362,0.6,0.7,1.0,0.4,Approach2,LSP
OPN_perspire_Approach2,6,1,0,3,8,64.0,128,2.26666666666667,4.08746284125034,2.58101340157759,321,0.7,0.6,0.8,0.3,Approach2,LSP
PJW_perspire_Approach2,9,2,0,4,9,67.5,135,2.09090909090909,4.52356195605701,2.75273343635264,375,0.6,0.7,0.9,0.4,Approach2,LSP
PJW_perspire_Approach2,5,1,0,4,9,67.5,135,2.09090909090909,4.52356195605701,2.75273343635264,375,0.6,0.7,0.9,0.4,Approach2,LSP
PQW_perspire_Approach2,10,2,0,4,10,126.0,252,2.18181818181818,4.58496250072116,2.95498685577267,401,0.6,0.7,1.0,0.4,Approach2,LSP
PQW_perspire_Approach2,6,1,0,4,10,126.0,252,2.18181818181818,4.58496250072116,2.95498685577267,401,0.6,0.7,1.0,0.4,Approach2,LSP
RMJ_perspire_Approach2,5,1,0,2,5,66.0,132,2.0,4.16992500144231,3.12798680687767,297,0.5,0.6,1.0,0.3,Approach2,LSP
SNO_perspire_Approach2,4,1,0,2,4,63.0,126,2.21052631578947,4.39231742277876,2.79185835256748,332,0.7,0.7,0.9,0.3,Approach2,LSP
SOS_perspire_Approach2,4,2,0,2,4,58.0,116,2.14285714285714,3.90689059560852,2.68924642850916,233,0.6,0.6,0.9,0.3,Approach2,LSP
SOS_perspire_Approach2,2,1,0,2,4,58.0,116,2.14285714285714,3.90689059560852,2.68924642850916,233,0.6,0.6,0.9,0.3,Approach2,LSP
SVY_perspire_Approach2,6,2,0,2,6,62.0,124,2.13333333333333,4.0,2.65563906222957,150,0.6,0.6,0.9,0.2,Approach2,LSP
SVY_perspire_Approach2,3,1,0,2,6,62.0,124,2.13333333333333,4.0,2.65563906222957,150,0.6,0.6,0.9,0.2,Approach2,LSP
SYZ_perspire_Approach2,4,2,0,2,4,51.5,103,2.125,4.08746284125034,2.54248269380973,193,0.6,0.6,0.8,0.2,Approach2,LSP
SYZ_perspire_Approach2,2,1,0,2,4,51.5,103,2.125,4.08746284125034,2.54248269380973,193,0.6,0.6,0.8,0.2,Approach2,LSP
TRD_perspire_Approach2,7,1,0,2,7,97.0,194,2.14285714285714,3.90689059560852,2.82257976184249,290,0.6,0.6,0.9,0.3,Approach2,LSP
UA_perspire_Approach2,4,2,0,2,4,48.0,96,2.22222222222222,4.32192809488736,3.00869496956284,255,0.7,0.7,1.0,0.3,Approach2,LSP
UA_perspire_Approach2,2,1,0,2,4,48.0,96,2.22222222222222,4.32192809488736,3.00869496956284,255,0.7,0.7,1.0,0.3,Approach2,LSP
UAV_perspire_Approach2,4,2,0,2,4,65.5,131,2.23076923076923,4.85798099512757,2.99680277267802,328,0.7,0.7,1.0,0.3,Approach2,LSP
UAV_perspire_Approach2,2,1,0,2,4,65.5,131,2.23076923076923,4.85798099512757,2.99680277267802,328,0.7,0.7,1.0,0.3,Approach2,LSP
UH_perspire_Approach2,5,2,0,2,5,42.5,85,2.0,3.80735492205761,2.69951385031997,215,0.5,0.6,0.9,0.2,Approach2,LSP
UH_perspire_Approach2,3,1,0,2,5,42.5,85,2.0,3.80735492205761,2.69951385031997,215,0.5,0.6,0.9,0.2,Approach2,LSP
UJ_perspire_Approach2,8,4,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UJ_perspire_Approach2,2,1,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UJ_perspire_Approach2,4,2,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UJ_perspire_Approach2,6,3,0,4,8,40.0,80,1.8,3.16992500144231,2.11328333429487,148,0.4,0.5,0.7,0.2,Approach2,LSP
UNY_perspire_Approach2,4,1,0,2,4,68.0,136,2.19047619047619,4.52356195605701,3.06661521673845,401,0.6,0.7,1.0,0.4,Approach2,LSP
UP_perspire_Approach2,5,2,0,2,5,44.0,88,2.15384615384615,3.80735492205761,2.8073549220576,268,0.6,0.6,0.9,0.3,Approach2,LSP
UP_perspire_Approach2,3,1,0,2,5,44.0,88,2.15384615384615,3.80735492205761,2.8073549220576,268,0.6,0.6,0.9,0.3,Approach2,LSP
VNM_perspire_Approach2,4,1,0,2,4,70.0,140,2.0,4.16992500144231,2.92745122496452,336,0.5,0.6,0.9,0.3,Approach2,LSP
VQ_perspire_Approach2,4,2,0,2,4,95.0,190,2.0,4.16992500144231,2.71077708441507,214,0.5,0.6,0.9,0.2,Approach2,LSP
VQ_perspire_Approach2,2,1,0,2,4,95.0,190,2.0,4.16992500144231,2.71077708441507,214,0.5,0.6,0.9,0.2,Approach2,LSP
VUJ_perspire_Approach2,8,2,0,4,8,61.0,122,1.875,3.90689059560852,2.3655962303576,229,0.5,0.6,0.8,0.2,Approach2,LSP
VUJ_perspire_Approach2,4,1,0,4,8,61.0,122,1.875,3.90689059560852,2.3655962303576,229,0.5,0.6,0.8,0.2,Approach2,LSP
WF_perspire_Approach2,5,2,0,2,5,28.0,56,1.71428571428571,2.58496250072116,1.91829583405449,119,0.4,0.4,0.6,0.2,Approach2,LSP
WF_perspire_Approach2,3,1,0,2,5,28.0,56,1.71428571428571,2.58496250072116,1.91829583405449,119,0.4,0.4,0.6,0.2,Approach2,LSP
WI_perspire_Approach2,5,2,0,2,5,30.0,60,1.71428571428571,2.58496250072116,1.91829583405449,119,0.4,0.4,0.6,0.2,Approach2,LSP
WI_perspire_Approach2,3,1,0,2,5,30.0,60,1.71428571428571,2.58496250072116,1.91829583405449,119,0.4,0.4,0.6,0.2,Approach2,LSP
WJ_perspire_Approach2,4,1,0,2,4,43.5,87,1.8,3.16992500144231,2.19715972342415,145,0.4,0.5,0.7,0.2,Approach2,LSP
WM_perspire_Approach2,8,2,0,4,8,50.0,100,1.8,3.16992500144231,2.41938194564637,206,0.4,0.5,0.8,0.2,Approach2,LSP
WM_perspire_Approach2,4,1,0,4,8,50.0,100,1.8,3.16992500144231,2.41938194564637,206,0.4,0.5,0.8,0.2,Approach2,LSP
WP_perspire_Approach2,4,1,0,2,4,48.0,96,2.0,3.90689059560852,2.68924642850916,182,0.5,0.6,0.9,0.2,Approach2,LSP
WPG_perspire_Approach2,4,1,0,2,4,76.5,153,2.16666666666667,4.70043971814109,2.95489825716978,320,0.6,0.7,1.0,0.3,Approach2,LSP
WQ_perspire_Approach2,4,2,0,2,4,93.0,186,1.89473684210526,4.16992500144231,2.77440191928877,179,0.5,0.6,0.9,0.2,Approach2,LSP
WQ_perspire_Approach2,2,1,0,2,4,93.0,186,1.89473684210526,4.16992500144231,2.77440191928877,179,0.5,0.6,0.9,0.2,Approach2,LSP
WW_perspire_Approach2,8,3,0,4,8,50.0,100,1.84615384615385,3.58496250072116,2.45914791702724,199,0.5,0.5,0.8,0.2,Approach2,LSP
WW_perspire_Approach2,4,1,0,4,8,50.0,100,1.84615384615385,3.58496250072116,2.45914791702724,199,0.5,0.5,0.8,0.2,Approach2,LSP
WW_perspire_Approach2,6,2,0,4,8,50.0,100,1.84615384615385,3.58496250072116,2.45914791702724,199,0.5,0.5,0.8,0.2,Approach2,LSP
WWA_perspire_Approach2,4,1,0,2,4,72.0,144,2.0,4.16992500144231,2.55217969706655,325,0.5,0.6,0.8,0.3,Approach2,LSP
XWI_perspire_Approach2,6,2,0,2,6,48.5,97,1.875,3.90689059560852,2.3655962303576,190,0.5,0.6,0.8,0.2,Approach2,LSP
XWI_perspire_Approach2,3,1,0,2,6,48.5,97,1.875,3.90689059560852,2.3655962303576,190,0.5,0.6,0.8,0.2,Approach2,LSP
XXW_perspire_Approach2,6,2,0,2,6,62.5,125,1.90909090909091,4.39231742277876,2.94638751913113,239,0.5,0.7,0.9,0.3,Approach2,LSP
XXW_perspire_Approach2,3,1,0,2,6,62.5,125,1.90909090909091,4.39231742277876,2.94638751913113,239,0.5,0.7,0.9,0.3,Approach2,LSP
YUT_perspire_Approach2,4,2,0,2,4,62.5,125,2.0,4.32192809488736,3.00869496956284,268,0.5,0.7,1.0,0.3,Approach2,LSP
YUT_perspire_Approach2,2,1,0,2,4,62.5,125,2.0,4.32192809488736,3.00869496956284,268,0.5,0.7,1.0,0.3,Approach2,LSP
YXW_perspire_Approach2,6,2,0,2,6,71.0,142,2.0,4.52356195605701,2.75161032552817,318,0.5,0.7,0.9,0.3,Approach2,LSP
YXW_perspire_Approach2,3,1,0,2,6,71.0,142,2.0,4.52356195605701,2.75161032552817,318,0.5,0.7,0.9,0.3,Approach2,LSP
ZCI_perspire_Approach2,6,1,0,2,6,40.5,81,2.0,3.16992500144231,2.50325833477565,152,0.5,0.5,0.8,0.2,Approach2,LSP
ZGC_perspire_Approach2,6,1,0,2,6,62.5,125,2.18181818181818,3.58496250072116,2.45914791702724,261,0.6,0.5,0.8,0.3,Approach2,LSP
